Image_ID,en_caption
figure5-5-1D,"In the late arteriovenous phase of angiogram (26.2s), the largeveins are filled."
figure5-5-1E,"In the late phase of angiogram(after 10 minutes), the retinal and choroidal vessels demonstrate hypofluorescence."
figure5-5-1F,The supratemporal vortex vein ( arrow) is filled.
figure5-5-1G,Two infranasal vortex veins (arrow) are filled
figure5-5-2,ICG. the choroidal arteries and veins demonstrate hyperfluorescence
figure5-5-3B,The composite fluorescein angiogram. there is hyperfluore scence of the macular area.
figure5-5-3C,"ICG in the midarteriovenous phase of the ICG,the subretinal neovascularization (arrows) have filled with fluorescein"
figure5-5-4B,Arterovenous phase fluorescein anogram shows a hypefluorescent spot at the macula.
figure5-5-4C,"Early phase ICGA image,the subretinal neovascularization showsround-shaped hyperfluorescence(arrow)."
figure5-5-4D,Late phase ICGA image.the neovascularization demonstrates marked hyperfluorescence (arrow)
figure5-5-5B,"In the early arteriovenous phase of FFA, there are several hyperfluorescent spots around the macula."
figure5-5-5C,"In the early arteriovenous phase of ICGA, there are same hyperfluorescent spots (arrow) corresponding the FFA"
figure5-5-6B,"In the late arteriovenous phase of FFA, retinal pigment epithelial detachment (arrow) demonstrates hyperfluorescence."
figure5-5-6C,"In the arteriovenous phase ofICGA, retinal pigment epithelial deachment(arrows)demontrates choroial blocked fluorescence."
figure5-5-7B,FFAThe choroidal atrophic spots demonstrate hypofluorescence.
figure5-5-7C,ICGA shows blocked choroi-dal fluorescence
figure6-2-4B,Fluorescein angiogram of Fig. A. the pit demonstrates hyperfluorescence(arrowhead)
figure6-2-7C,Congenital myelinated nerve fibers. Fluorescein angiogram of right eyeshows blocked fluorescence (arrowhead).
figure6-2-7D,Congenital myelinated nerve fibers. Fluorescein angiogram of left eyeshows blocked fluorescence (arrowhead).
figure6-2-8B,Congenital myelinated nerve fibers. Angiogram shows blocked fluorescence (arrow)
figure6-2-16C,Pigmentation around the optic disc of the right eye. Fluorescein angiogram of both eyes demonstrate blocked fluorescence around the disc
figure6-2-16D,Pigmentation around the optic disc of the left eye. Fluorescein angiogram of both eyes demonstrate blocked fluorescence around the disc
figure6-2-17C,Leber congenital optic nerve atrophy. Fluoresein angiogam of the right eye shows uneven fluorescence.
figure6-2-17D,Leber congenital optic nerve atrophy. Aniogram of the left eye shows hypofluorescence
figure6-2-18C,Leber congenital optic nerve atrophy. Fluorescein angiogram of the right demonstrates hypofliorescence.
figure6-2-18D,Leber congenital optic nerve atrophy. Fluorescein angiogram of the left demonstrates hypofliorescence.
figure6-2-25B,Fluorescein angiogram of Abnormal tortuous vessels on disc
figure6-2-27B,Abnormal vein. Early arterial phase of fluorescein angiogram of The vein (arrowhead) is not filling.
figure6-2-27C,Abnormal vein. Late phase of angiogram the vein filling (arrowhead)
figure6-3-2B,Fluorescein angiogram of Cilio-retinal artery. The cilio-retinal artery is filling
figure6-3-3A,Abnormal vein (arrow) enters in the retina.
figure6-3-3B,"In the early arterial phase of FFA, the vein (arrowhead) is not filling."
figure6-3-3C,"In the early arteriovenous phase of FFA, the vein(arrow) begins filling."
figure6-3-3D,"In the arteriovenous phase of FFA,the vein (arrow) is filling completely"
figure6-3-3E,"In the arteriovenous phase of FFA,the vein (arrow) is filling completely"
figure6-3-7B,Heterotopia of the macula. Fluorescein angiogram demonstrates the macular abnonnal location (arrowhead)
figure6-3-9B,Retinal pigment epithelium hypertrophy. Fluorescein angiogram presents blocked and transmitted fluorescence
figure6-3-10B,Retinal pigment epithelium hypertrophy.  The fluoresein demonstrates blocked fluorescence and trasmintted fluorescence corresponding to the amelanotic lacunae
figure6-3-12B,Fluorescein angiogram of Choroidal nevus demonstrates blocked fluorescence(arrowhead)
figure6-3-13B,The choroidal nevus (arrowhead) presents blocked fluorescence.
figure6-3-13D,The angiogram demonstrates extensive dotted fluorescein leakages on the surface of the tumor
figure6-3-21B,Fluorescein angiogram of Choroidal coloboma and inferior coloboma of optic nervehead as well as macular coloboma
figure6-3-23C,"Fluoresceinangiogram of right eye showsretinal and choroidal vessels distinctly. right eye,"
figure6-3-23D,Fluoresceinangiogram of left eye showsretinal and choroidal vessels distinctly. left eye.
figure6-3-23E,ICG of right eye present choroidal large vessels.
figure6-3-23F,ICG of left eyes present choroidal large vessels.
figure6-3-24C,Familial exudative vitorenopahy. Fluorescein angiogram demonstrates the brush border separating vascularized and avascuar perpheral retina(arowheads).
figure6-3-25C,Familial exudative vitorenopahy. Fluorescein angiogram of the right eye demonsrates hyperfluorescence at the macula.
figure6-3-25D,There is fluorescein leakages from the new vessels
figure6-3-27C,Leberconenital amaurosis. Fluorescein angiogram of the right eye demonstrates mottled transmitted and blocked fluorescence.
figure6-3-27D,Leberconenital amaurosis. Fluorescein angiogram of the left eye demonstrates mottled transmitted and blocked fluorescence.
figure6-3-27E,Leberconenital amaurosis. Angiogram of the left eye.There is fine mottle of the RPE in peripheral retinal.
figure8-1-6B,Central retinal artery occlusion with retinal vein occlusion.The FFA of A at 21 seconds after injection only the cilioretinal artery is filling
figure8-1-6C,Central retinal artery occlusion with retinal vein occlusion.The choroid begins filling at 39 seconds after injection.
figure8-1-6D,"Central retinal artery occlusion with retinal vein occlusion.At 41 seconds after injection, the choroids shows increased filling."
figure8-1-6E,"Central retinal artery occlusion with retinal vein occlusion.At 47 seconds after injection, the superior retinal arteries begin filling."
figure8-1-6F,"Central retinal artery occlusion with retinal vein occlusion.At 55 seconds after injection, the retinal inferior arteries are filling."
figure8-1-6G,"Central retinal artery occlusion with retinal vein occlusion. At 2 minutes and 54 seconds after injection, the macular vessels indicate hypoperfusion."
figure8-1-6H,"Central retinal artery occlusion with retinal vein occlusion.At 10 minutes and 28 seconds after injection, the retinal vessels are still poorly filled"
figure8-1-7B,"The FFA of Central retinal artery occlusion with retinal vein occlusion at 31 seconds after injection, the arteries begin filling."
figure8-1-7C,The FFA of Central retinal artery occlusion with retinal vein occlusion. the arteries reveal poor filling at 52 seconds after injection.
figure8-1-7D,The FFA of Central retinal artery occlusion with retinal vein occlusion.the retinal veins are not filling at 1 minutes and 34 seconds after injection.
figure8-1-7E,The FFA of Central retinal artery occlusion with retinal vein occlusion.someretinal veins begin filling at 2 minutes and 56 seconds after injection.
figure8-1-7F,The FFA of Central retinal artery occlusion with retinal vein occlusion.the retinal vessels are filled at 6 minutes and 46 seconds after injection.
figure8-1-7G,The FFA of Central retinal artery occlusion with retinal vein occlusion.the peripheral vessels are still not completed filling. at nearly 7 minutes after injection.
figure8-1-7H,"The FFA of Central retinal artery occlusion with retinal vein occlusion. the vessels are filled at nearly 10 minutes,but the veins demonstrate segmental appearance"
figure8-1-8B,Central retinal artery occlusion with cherry-red spot an retinal edema. The FFA at 34 seconds.the arteries indicate hypoperfusion.There is a hyperfluorescent spot nasal to the macula.
figure8-1-8C,Central retinal artery occlusion with cherry-red spot an retinal edema. the peripheral vessels show hypofluorescence at 1 minutes and 24 seconds after injection.
figure8-1-8D,Central retinal artery occlusion with cherry-red spot an retinal edema. the inferior arteries are still poorly filling at 1 minutes and 32 seconds after injection.
figure8-1-8E,Central retinal artery occlusion with cherry-red spot an retinal edema. at 1 minutes and 48 seconds after injection shows poor superior arterial filling.
figure8-1-8F,Central retinal artery occlusion with cherry-red spot an retinal edema. at near 10 minutes after injection the retinal vessels are filled
figure8-1-11B,"Superior hemi-retinal occlusion, grey edema at the superior retina. Fluorescein angiogram at 20 seconds after injection, the superior branch artery demonstrates hypofluorescence."
figure8-1-11C,"Superior hemi-retinal occlusion, grey edema at the superior retina. At 47 seconds after injection.The leading edge of dye within the superior retinal arterial system indicates hypoperfusion."
