Image_ID,en_caption
figure7-4,"ROP, stage 5. Eye with shallow total retinal detachment. Note loss of choroidal detail due to shallow subretinal fluid accumulation in posterior pole."
figure7-6,"ROP, plus disease. Dilation and tortuosity of vessels in the posterior pole denotes progressive disease and is known as “plus” disease."
figure7-8A,"ROP. Severe dragging of the temporal retina with vascular straightening (arrow) is a late cicatricial complication of ROP. Compare with familial exudative vitreoretinopathy, in Figure 7-18A."
figure7-10A,ROP.Preoperative appearance of an eye with posterior threshold ROP.
figure7-10B,ROP. Late postoperative appearance after laser photocoagulation. Note regression of extraretinal fibrovascular proliferation.
figure7-11,Incontinentia pigmenti. Peripheral fundus of a patient with incontinentia pigmenti showing peripheral retinal capillary nonperfusion and arteriovenous anastomoses (arrow).
figure7-16,Familial exudative vitreoretinopathy (FEVR). Peripheral retinal capillary nonperfusion (arrow) in FEVR appears featureless.
figure7-17A,FEVR. Clinical photograph showing peripheral retinal capillary nonperfusion with some intraretinal lipid exudate (arrow).
figure7-18A,"FEVR.Temporal dragging of the retina with vascular straightening (arrow). Compare with ROP, Figure 7-8."
figure7-18B,"FEVR. Temporal periphery with intraretinal lipid, peripheral retinal capillary nonperfusion, and peripheral neovascularization (arrow)."
figure7-19,FEVR. Severe tractional retinal detachment with dragging.
figure7-20A,"Coat's disease. Peripheral fundus of an asymptomatic patient with microaneurysms, intraretinal hemorrhages, and lipid exudates."
figure7-20B,Coat's disease.Posterior pole of the same patient with a normal macula.
figure7-22,"Coats' disease. Peripheral fundus demonstrating venous dilation, microaneurysms, subretinal lipid exudation (arrow), and larger retinal vessels with ""lightbulb"" aneurysmal dilations (inset)."
figure7-24A,Coat's disease.Peripheral fundus showing aneurysmal dilation and hemorrhage with some exudation from Coats'disease.
figure7-24B,Coat's disease.Same area 4 months after cryotherapy showing involution of aneurysms and resolution of hemorrhage and exudates.
figure7-25,Chorioretinal defect in the inferior fundus.
figure7-26,Chorioretinal coloboma. Colobomatous defect involving the inferior fundus and optic nerve.
figure7-28A,Chorioretinal coloboma. Posterior pole of a patient with chorioretinal coloboma and associated rhegmatogenous retinal detachment.
figure7-28B,Chorioretinal coloboma. Inferonasal area of a patient with chorioretinal coloboma and associated rhegmatogenous retinal detachment.
figure7-31A,Juvenile X-linked retinoschisis.Foveal schisis.
figure7-31B,Juvenile X-linked retinoschisis.High-power image of foveal schisis; note radiating retinal striae.
figure7-33,Juvenile X-linked retinoschisis. Inferior retinoschisis with large breaks (arrow) and unsupported retinal vessels (* ).
figure7-34,Juvenile X-linked retinoschisis. Rhegmatogenous retinal detachment in a patient with juvenile X-linked retinoschisis. Note the stellate appearance in the macula due to foveal schisis.
figure7-35,"Leber's congenital amaurosis. Fundus of an older child demonstrating one of the late patterns of Leber's congenital amaurosis. Note pigmentary retinopathy and ""macular coloboma,"" chorioretinal degeneration in the macula."
figure8-1A,Commotio retinae. Commotio retinae: Outer retinal whitening in the posterior pole after blunt trauma.
figure8-2A,Cltoroiclal rapture. Choroidal rupture: Crescent-shaped lesion in the macula with subretinal hemorrhage (inset).
figure8-2B,Cltoroiclal rapture. Chronic choroidal rupture: Yellow crescent-shaped rupture site with pigmented choroidal neovascularization(arrow) and associated subretinal fluid in the fovea.
figure8-4A,Solar retlnopathy.Color fundus photograph demonstrating deep yellow foveal lesion (inset).
figure8-4C,Solar retlnopathy.Acute solar retinopathy with yellow foveal lesion and hemorrhage.Visual acuity is 20/30.
figure8-5,Valsalva retinopathy. Multiple superficial retinal hemorrhages in the macula.
figure8-6A,Slaaba baby syndrome. Multiple intraretinal and preretinal hemorrhages in the posterior pole.
figure8-6B,Shaken baby syndrome.  Note the globular nature (arrows) of the preretinal hemorrhage in shaken baby syndrome.
figure8-7A,Terson's syndrome. Multiple retinal and preretinal hemorrhages in the posterior pole of a patient who has suffered an acute subarachnoid hemorrhage.
figure8-7B,Terson's syndrome. More severe retinal hemorrhaging and vitreous hemorrhage in Terson's syndrome.
figure8-8A,Purtscher's retinopathy. Multiple peripapillary cotton-wool spots centered around the optic disc in a patient with massive chest trauma.
figure8-8B,"Purtscher's retinopathy.Multiple cotton-wool spots, hemorrhage, and macular infarction in a man with Still's disease."
figure8-9A,"Traumatic macalar hole. Small, irregular full-thickness macular hole (inset) and associate dmacular retinal pigment epithelial clumping."
figure8-9B,"Traumatic macalar hole. Larger, irregular traumatic macular hole (inset) with marked retinal pigment epithelial alterations and a choroidal rupture (arrow) inferior to the optic disc."
figure8-10A,Chorioretinitis sclopetaria. Retinal whitening and preretinal hemorrhage in the posterior pole of a patient sustaining an orbital foreign body injury.
figure8-10B,Chorioretinitis sclopetaria. Claw-like chorioretinal scarring after a high-velocity bullet passed through the orbit adjacent to the eye.
figure8-11A,Jntraocalar foreign body. Metallic foreign body in the retinal periphery.
figure8-12,Dislocated lens. Intact native lens in the vitreous over a glaucomatous optic disc.
figure8-13A,Talc retinopathy.Color fundus photograph demonstrating yellow refractile particles within the retina.
figure8-14A,Chloroquine retinopathy. Subtle parafoveal retinalpigment epithelial alterations (arrow) in a patient with a history of long-term chloroquine use.
figure8-14B,Chloroquine retinopathy. Bull's-eye maculopathy (inset) associated with chloroquine retinopathy.
figure8-15A,Thioridazine retinopathy. Widespread retinal pigment epithelial and choriocapillaris atrophy.
figure8-15B,Thioridazine retinopathy.Less widespread retinal pigment epithelial and choriocapillaris atrophy may be mistaken for geographic atrophy due to age-related macular degeneration. Visual acuity is 20/200.
figure9-1A,Posterior vitreous detachment (PVD).Annulus of condensed vitreous(Weiss ring) (arrow) floating in front of the optic disc after PVD.
figure9-1B,Posterior vitreous detachment (PVD).Photograph focused on Weiss ring.
figure9-2A,Horseshoe retinal tear.Horseshoe tear with a few flecks of hemorrhage and a small amount of subretinal fluid surrounding it.
figure9-2B,Horseshoe retinal tear. Large horseshoe tear with a bridging retinal vessel.
figure9-2C,Horseshoe retinal tear.Horseshoe tear with associated retinal hemorrhages (arrow). Vitreous elevates the flap tear.
figure9-3,Operculated retinal tear.
figure9-4,Peripheral cystoid degeneration. Peripheral cystoid degeneration with associated atrophic retinal holes.
figure9-5,Retinal dialysis. Wide-angle view of inferotemporal dialysis with associated retinal detachment.
figure9-6,Giant retinal tear. Rolled edge of a giant retinal tear.
figure9-7A,Posttraumatic retinal tear. Stretch tear after blunt trauma(arrows to retinal detachment).
figure9-7B,Posttraumatic retinal tear.Two stretch tears after blunt trauma.
figure9-7C,Posttraumatic retinal tear.Traumatic macular hole.
figure9-8A,"Retinal tear, pretreatment and posttreatment.Small horseshoe tear (arrow)."
figure9-8B,"Retinal tear, pretreatment and posttreatment.Immediately after laser photocoagulation."
figure9-9A,"Retinal tear, pretreatment and posttreatment.Horseshoe tear with bridging vessel."
figure9-9B,"Retinal tear, pretreatment and posttreatment.Immediately after laser photocoagulation."
figure9-10A,"Retinal tear, posttreatment. Horseshoe retinal tear immediately after laser photocoagulation."
figure9-10B,"Retinal tear, posttreatment.Several weeks after laser photocoagulation for retinal tear in another patient. Laser marks have become pigmented."
figure9-11A,Rhegmatogenous retinal detachment (RD). Rhegmatogenous RD with a small horseshoe tear (arrow).
figure9-11B,Rhegmatogenous retinal detachment (RD). RD with bullous elevation and corrugated appearance of the detached retina.
figure9-11C,Rhegmatogenous retinal detachment (RD). RD with a small horseshoe tear (arrow).
figure9-12A,"Rhegmatogenous RD, chronic. Chronic RD (right of arrows) with pigmented demarcation line (arrows)."
figure9-12B,"Rhegmatogenous RD, chronic.Chronic RD (black arrow) with multiple demarcation lines and some subretinal fibrous bands."
figure9-13A,"Rhegmatogenous RD, chronic. Retinal cysts associated with chronic RD."
figure9-14,"Rhegmatogenous RD, regressed. Pigmentation from spontaneously regressed RD."
figure9-15,"Rhegmatogenous RD, pigmentary disturbances. Subretinal dispersion of pigment after repair of “macula-off"" RD."
figure9-16A,"Rhegmatogenous RD, subretinal hemorrhage. Subretinal hemorrhage beneath the attached retina associated with drainage of subretinal fluid during scleral buckling surgery."
figure9-16B,"Rhegmatogenous RD, subretinal hemorrhage. Macular extension of subretinal blood complicating drainage of subretinal fluid."
figure9-17,"Rhegmatogenous RD, retinal incarceration. Incarceration of the retina into the drainage site during scleral buckle."
figure9-19A,Proliferative vitreoretinopathy (PVR).High magnification view of PVR with radiating retinal folds.
figure9-19B,Proliferative vitreoretinopathy (PVR).Wide field view showing retinal folds radiating from optic disc.
figure9-21,"PVR, recurrent RD. Recurrent RD with severe PVR. Note severe fibrous proliferation on the retinal surface and associated retinal breaks."
figure9-22A,"PVR, fixed retinal folds.PVR with macular pucker (long arrow) after vitrectomy and scleral buckle for RD. Note the edge of the slowly clearing vitreous gas bubble (short arrow) used during the initial repair."
